48000, 27372.178405, 0.155555, 27372.333960, 27343.264719, 0.123778, 27343.388497
48200, 27600.830477, 0.153663, 27600.984140, 27570.576237, 0.124267, 27570.700504
48400, 27830.798798, 0.151973, 27830.950771, 27800.794366, 0.123274, 27800.917640
48600, 28061.803710, 0.149954, 28061.953664, 28030.417508, 0.121870, 28030.539378
48800, 28292.682264, 0.147196, 28292.829460, 28262.673349, 0.120644, 28262.793992
49000, 28524.931870, 0.145164, 28525.077034, 28494.535002, 0.119901, 28494.654903
49200, 28757.414888, 0.143556, 28757.558444, 28728.623749, 0.118899, 28728.742648
49400, 28993.538337, 0.141068, 28993.679405, 28962.402877, 0.119452, 28962.522329
49600, 29228.574418, 0.137225, 29228.711643, 29197.286218, 0.120251, 29197.406469
49800, 29465.773096, 0.136198, 29465.909294, 29434.307196, 0.117871, 29434.425067
50000, 29701.163524, 0.136188, 29701.299712, 29670.738712, 0.116616, 29670.855328
50200, 29940.430777, 0.134973, 29940.565751, 29908.247980, 0.113932, 29908.361912
50400, 30179.082975, 0.135025, 30179.218000, 30147.811084, 0.110899, 30147.921983
50600, 30419.850254, 0.133502, 30419.983756, 30387.033393, 0.109199, 30387.142593
50800, 30659.914079, 0.131371, 30660.045450, 30626.969796, 0.107950, 30627.077746
51000, 30902.090448, 0.127778, 30902.218226, 30867.812127, 0.107064, 30867.919192
51200, 31144.317389, 0.121713, 31144.439102, 31111.769329, 0.106028, 31111.875357
51400, 31387.910249, 0.116085, 31388.026334, 31354.534921, 0.103898, 31354.638819
51600, 31633.174367, 0.112315, 31633.286682, 31600.022137, 0.102024, 31600.124161
51800, 31878.670401, 0.111900, 31878.782301, 31844.884692, 0.100584, 31844.985276
52000, 32124.858740, 0.111070, 32124.969810, 32092.306442, 0.099105, 32092.405547
52200, 32371.869962, 0.109818, 32371.979780, 32339.694603, 0.097907, 32339.792510
52400, 32620.604265, 0.113288, 32620.717553, 32587.219271, 0.099514, 32587.318786
52600, 32870.363843, 0.117045, 32870.480888, 32836.541681, 0.099752, 32836.641433
52800, 33120.085223, 0.120706, 33120.205929, 33087.062284, 0.100222, 33087.162506
53000, 33371.902817, 0.122982, 33372.025799, 33339.265144, 0.103215, 33339.368360
53200, 33624.572123, 0.125145, 33624.697267, 33589.334671, 0.107468, 33589.442138
53400, 33877.819535, 0.126255, 33877.945790, 33843.323523, 0.110852, 33843.434375
53600, 34132.181350, 0.129177, 34132.310526, 34097.181545, 0.114938, 34097.296484
53800, 34386.555717, 0.132359, 34386.688076, 34353.328659, 0.117826, 34353.446484
54000, 34642.034358, 0.133189, 34642.167548, 34607.825991, 0.121348, 34607.947339
54200, 34899.715123, 0.135091, 34899.850215, 34865.656524, 0.121533, 34865.778057
54400, 35156.922911, 0.138001, 35157.060913, 35122.385656, 0.121912, 35122.507568
54600, 35415.404520, 0.143351, 35415.547871, 35382.008185, 0.122247, 35382.130432
54800, 35673.574455, 0.145703, 35673.720158, 35641.848287, 0.122255, 35641.970543
55000, 35934.741965, 0.150031, 35934.891996, 35902.139445, 0.123796, 35902.263241
55200, 36196.972475, 0.152917, 36197.125392, 36164.483519, 0.127571, 36164.611090
55400, 36459.986381, 0.157423, 36460.143804, 36426.127327, 0.131613, 36426.258940
55600, 36722.159665, 0.159199, 36722.318863, 36688.131037, 0.132426, 36688.263463
55800, 36988.045735, 0.162390, 36988.208125, 36954.708397, 0.131278, 36954.839675
56000, 37253.334938, 0.165268, 37253.500206, 37218.460815, 0.133527, 37218.594342
56200, 37520.140644, 0.167768, 37520.308412, 37484.823537, 0.135493, 37484.959031
56400, 37787.800448, 0.169517, 37787.969964, 37753.234876, 0.137296, 37753.372172
56600, 38056.553158, 0.167902, 38056.721060, 38020.335388, 0.137902, 38020.473289
56800, 38325.476055, 0.166871, 38325.642927, 38290.666542, 0.139223, 38290.805765
57000, 38595.125886, 0.167705, 38595.293591, 38559.994452, 0.138590, 38560.133041
57200, 38867.087214, 0.168199, 38867.255413, 38831.513422, 0.137120, 38831.650542
57400, 39139.725914, 0.167294, 39139.893208, 39102.455457, 0.140247, 39102.595704
57600, 39412.533171, 0.167641, 39412.700812, 39375.904433, 0.143649, 39376.048082
57800, 39687.382758, 0.168517, 39687.551275, 39649.695840, 0.147884, 39649.843723
58000, 39961.979676, 0.171413, 39962.151089, 39924.734833, 0.151965, 39924.886798
58200, 40239.383121, 0.169627, 40239.552748, 40201.111041, 0.154211, 40201.265252
58400, 40516.217268, 0.170748, 40516.388016, 40477.005425, 0.153237, 40477.158662
58600, 40793.537149, 0.175078, 40793.712227, 40755.794044, 0.152060, 40755.946104
