#Dt, msdx1, msdy1, msdr1, msdx2, msdy2, msdr2 
1231400, 17536564.299266, 0.212291, 17536564.511557, 17542214.944342, 0.109731, 17542215.054073
1231600, 17542297.258247, 0.208208, 17542297.466455, 17547891.373629, 0.127633, 17547891.501262
1231800, 17547700.109939, 0.206500, 17547700.316438, 17553871.408238, 0.126949, 17553871.535188
1232000, 17553213.552758, 0.196523, 17553213.749282, 17559501.324035, 0.116633, 17559501.440668
1232200, 17558994.611911, 0.220909, 17558994.832819, 17565309.326093, 0.120205, 17565309.446298
1232400, 17564454.400929, 0.230403, 17564454.631332, 17570853.165509, 0.142891, 17570853.308401
1232600, 17570422.972239, 0.237416, 17570423.209655, 17576418.247643, 0.143557, 17576418.391200
1232800, 17576075.614934, 0.240849, 17576075.855783, 17582399.273619, 0.130248, 17582399.403866
1233000, 17582145.706949, 0.263053, 17582145.970002, 17588200.553125, 0.152023, 17588200.705147
1233200, 17587558.539123, 0.261684, 17587558.800807, 17593637.118438, 0.153418, 17593637.271855
1233400, 17593520.719492, 0.266230, 17593520.985722, 17599370.011873, 0.133852, 17599370.145725
1233600, 17599079.210125, 0.277114, 17599079.487239, 17604999.211353, 0.120414, 17604999.331767
1233800, 17604901.151815, 0.256462, 17604901.408277, 17610486.440805, 0.107284, 17610486.548089
1234000, 17610645.879731, 0.226770, 17610646.106501, 17616439.702350, 0.094078, 17616439.796428
1234200, 17616281.594399, 0.194719, 17616281.789118, 17622325.385696, 0.093517, 17622325.479213
1234400, 17622212.194816, 0.201195, 17622212.396011, 17627865.047721, 0.095017, 17627865.142738
1234600, 17627627.088747, 0.216443, 17627627.305190, 17633624.287964, 0.086740, 17633624.374704
1234800, 17633555.226959, 0.224588, 17633555.451547, 17639327.026228, 0.088274, 17639327.114502
1235000, 17639392.734205, 0.223043, 17639392.957248, 17644892.172261, 0.089648, 17644892.261909
1235200, 17644813.746774, 0.235611, 17644813.982385, 17650684.293177, 0.086487, 17650684.379663
1235400, 17650698.345253, 0.240297, 17650698.585550, 17656200.854113, 0.095677, 17656200.949790
1235600, 17656395.580404, 0.228527, 17656395.808931, 17662050.752980, 0.096673, 17662050.849653
1235800, 17662143.414184, 0.215320, 17662143.629504, 17667786.890598, 0.076018, 17667786.966616
1236000, 17668258.008622, 0.215499, 17668258.224121, 17673146.234005, 0.100485, 17673146.334490
1236200, 17673921.285865, 0.215381, 17673921.501245, 17678965.132089, 0.105461, 17678965.237551
1236400, 17679517.973095, 0.191295, 17679518.164391, 17684813.800996, 0.091186, 17684813.892182
1236600, 17685305.419079, 0.184813, 17685305.603892, 17690357.291945, 0.083510, 17690357.375455
1236800, 17691085.049022, 0.171802, 17691085.220824, 17695990.779362, 0.075884, 17695990.855246
1237000, 17696769.180548, 0.172551, 17696769.353099, 17701984.235022, 0.072006, 17701984.307028
1237200, 17702764.564336, 0.172533, 17702764.736869, 17707388.891293, 0.085147, 17707388.976440
1237400, 17708537.496733, 0.177635, 17708537.674368, 17713091.701403, 0.095949, 17713091.797352
1237600, 17714252.841241, 0.190706, 17714253.031946, 17718787.519262, 0.081729, 17718787.600991
1237800, 17719875.202500, 0.195109, 17719875.397609, 17724324.864877, 0.079737, 17724324.944613
1238000, 17725672.811347, 0.184109, 17725672.995456, 17729921.259167, 0.083094, 17729921.342261
1238200, 17731425.801478, 0.193691, 17731425.995169, 17735406.895997, 0.084485, 17735406.980482
1238400, 17737178.276050, 0.184611, 17737178.460661, 17741488.333548, 0.088131, 17741488.421679
1238600, 17742946.021962, 0.183724, 17742946.205686, 17747435.239301, 0.094925, 17747435.334226
1238800, 17748810.227363, 0.176466, 17748810.403829, 17752893.091765, 0.100240, 17752893.192004
1239000, 17754640.121824, 0.176279, 17754640.298103, 17758671.436689, 0.102649, 17758671.539338
1239200, 17760251.726174, 0.174923, 17760251.901097, 17764600.603387, 0.087656, 17764600.691042
1239400, 17765767.549347, 0.176189, 17765767.725535, 17770251.300476, 0.078626, 17770251.379102
1239600, 17771493.800683, 0.162876, 17771493.963560, 17775843.343082, 0.079000, 17775843.422083
1239800, 17777300.436184, 0.133106, 17777300.569290, 17781681.049427, 0.087273, 17781681.136700
1240000, 17783153.778963, 0.123249, 17783153.902212, 17787301.352857, 0.106582, 17787301.459439
1240200, 17788990.609313, 0.127922, 17788990.737236, 17793177.812505, 0.098147, 17793177.910652
1240400, 17794741.392662, 0.117314, 17794741.509976, 17798723.458491, 0.095464, 17798723.553954
1240600, 17800480.603159, 0.097777, 17800480.700936, 17804326.559268, 0.119101, 17804326.678369
1240800, 17806005.450293, 0.099136, 17806005.549428, 17809908.147521, 0.117871, 17809908.265391
1241000, 17811857.601683, 0.115471, 17811857.717154, 17815936.336829, 0.107752, 17815936.444581
1241200, 17817194.766548, 0.105995, 17817194.872543, 17821547.866217, 0.108507, 17821547.974724
1241400, 17823107.899680, 0.099770, 17823107.999449, 17827543.194867, 0.117376, 17827543.312242
1241600, 17828863.196805, 0.101419, 17828863.298223, 17833277.280575, 0.128199, 17833277.408774
1241800, 17834784.885056, 0.136466, 17834785.021522, 17838815.525639, 0.139758, 17838815.665396
1242000, 17840297.436054, 0.135405, 17840297.571459, 17844790.565281, 0.135965, 17844790.701246
1242200, 17846073.066687, 0.117488, 17846073.184175, 17850556.209240, 0.125394, 17850556.334634
1242400, 17851868.113932, 0.110458, 17851868.224390, 17856228.220690, 0.123775, 17856228.344465
1242600, 17857298.940114, 0.116226, 17857299.056341, 17862226.480665, 0.117745, 17862226.598410
1242800, 17863367.947779, 0.117420, 17863368.065200, 17867957.843944, 0.127958, 17867957.971902
1243000, 17869185.410129, 0.121307, 17869185.531436, 17873945.861653, 0.131813, 17873945.993467
1243200, 17874634.283494, 0.131802, 17874634.415296, 17879749.075675, 0.120061, 17879749.195736
1243400, 17880304.627503, 0.125086, 17880304.752590, 17885359.683709, 0.121552, 17885359.805261
1243600, 17885968.609319, 0.104140, 17885968.713459, 17891214.579425, 0.131723, 17891214.711149
1243800, 17891488.170547, 0.109995, 17891488.280541, 17896963.793630, 0.137451, 17896963.931081
1244000, 17897337.271835, 0.098368, 17897337.370202, 17902783.068947, 0.141805, 17902783.210752
1244200, 17902893.120381, 0.102971, 17902893.223353, 17908611.453668, 0.145734, 17908611.599402
1244400, 17908561.920030, 0.093964, 17908562.013994, 17914524.480936, 0.142212, 17914524.623147
1244600, 17914538.749090, 0.082918, 17914538.832008, 17920112.548052, 0.126440, 17920112.674492
1244800, 17920330.052087, 0.074124, 17920330.126211, 17926166.628706, 0.143947, 17926166.772652
1245000, 17925940.598209, 0.071182, 17925940.669391, 17931956.028863, 0.134807, 17931956.163670
1245200, 17932020.736632, 0.066181, 17932020.802813, 17937489.858960, 0.135417, 17937489.994378
1245400, 17937533.701902, 0.075783, 17937533.777685, 17943335.307078, 0.133010, 17943335.440087
1245600, 17943351.708747, 0.083051, 17943351.791799, 17948793.994789, 0.126212, 17948794.121002
1245800, 17949518.328285, 0.091138, 17949518.419423, 17954883.103342, 0.115637, 17954883.218980
1246000, 17954844.385381, 0.099398, 17954844.484779, 17960657.288799, 0.115745, 17960657.404543
1246200, 17960780.371162, 0.097381, 17960780.468542, 17966533.606862, 0.117067, 17966533.723929
1246400, 17966357.954355, 0.107298, 17966358.061653, 17972280.443163, 0.111599, 17972280.554762
1246600, 17972208.498924, 0.112647, 17972208.611570, 17977930.073513, 0.114113, 17977930.187626
1246800, 17978101.125867, 0.104039, 17978101.229905, 17983446.380302, 0.120817, 17983446.501119
1247000, 17983686.316660, 0.105801, 17983686.422461, 17989025.970665, 0.114516, 17989026.085181
1247200, 17989650.588026, 0.107649, 17989650.695675, 17994936.303944, 0.115222, 17994936.419166
1247400, 17995362.361974, 0.122648, 17995362.484622, 18000792.621946, 0.112232, 18000792.734178
1247600, 18001186.597710, 0.137605, 18001186.735315, 18006473.927850, 0.116973, 18006474.044823
1247800, 18007006.569412, 0.151011, 18007006.720423, 18012669.672138, 0.123366, 18012669.795504
1248000, 18012637.611240, 0.153109, 18012637.764350, 18018259.983585, 0.130371, 18018260.113957
1248200, 18018745.705046, 0.180042, 18018745.885088, 18023891.199372, 0.125814, 18023891.325186
1248400, 18024318.900635, 0.187534, 18024319.088170, 18029637.124582, 0.128447, 18029637.253028
1248600, 18029906.163231, 0.195197, 18029906.358428, 18035417.145844, 0.113799, 18035417.259643
1248800, 18035916.340693, 0.219767, 18035916.560460, 18041348.659008, 0.101743, 18041348.760752
1249000, 18041694.735775, 0.222772, 18041694.958547, 18047313.736086, 0.099675, 18047313.835760
1249200, 18047398.447520, 0.203294, 18047398.650814, 18052960.314069, 0.109055, 18052960.423123
1249400, 18053011.792446, 0.204590, 18053011.997036, 18058811.683099, 0.110507, 18058811.793606
1249600, 18058695.993527, 0.197893, 18058696.191420, 18064652.813752, 0.116003, 18064652.929755
1249800, 18064350.579356, 0.205266, 18064350.784623, 18070368.771218, 0.132980, 18070368.904198
1250000, 18069956.758032, 0.222610, 18069956.980642, 18076223.314754, 0.143653, 18076223.458407
1250200, 18075866.356559, 0.226697, 18075866.583256, 18081929.535106, 0.130889, 18081929.665994
1250400, 18081763.055115, 0.233414, 18081763.288530, 18087638.183284, 0.133660, 18087638.316944
1250600, 18087717.824637, 0.243886, 18087718.068523, 18093675.197650, 0.154426, 18093675.352076
1250800, 18093585.382465, 0.271949, 18093585.654414, 18099370.335751, 0.160030, 18099370.495780
1251000, 18099284.295691, 0.261342, 18099284.557033, 18105010.416352, 0.142213, 18105010.558564
1251200, 18105189.766382, 0.273279, 18105190.039660, 18110844.259993, 0.111425, 18110844.371418
1251400, 18110959.743499, 0.269075, 18110960.012573, 18116387.314405, 0.108488, 18116387.422894
1251600, 18116666.049257, 0.240330, 18116666.289587, 18122310.712504, 0.108914, 18122310.821419
1251800, 18122704.109374, 0.221516, 18122704.330890, 18128336.225713, 0.097087, 18128336.322800
1252000, 18128479.202387, 0.194972, 18128479.397360, 18134147.421979, 0.095969, 18134147.517947
1252200, 18134071.287604, 0.210136, 18134071.497740, 18139750.788696, 0.079271, 18139750.867968
1252400, 18140092.998254, 0.221257, 18140093.219510, 18145653.172761, 0.073599, 18145653.246360
1252600, 18145933.915774, 0.214223, 18145934.129997, 18151212.087390, 0.081408, 18151212.168798
1252800, 18151634.262659, 0.220332, 18151634.482992, 18157030.835979, 0.087609, 18157030.923588
1253000, 18157331.087459, 0.238243, 18157331.325702, 18162693.355979, 0.093575, 18162693.449555
1253200, 18163129.562585, 0.221587, 18163129.784173, 18168672.205262, 0.083889, 18168672.289151
1253400, 18168964.967849, 0.215469, 18168965.183319, 18174374.354383, 0.082003, 18174374.436386
1253600, 18174981.468318, 0.225633, 18174981.693951, 18180141.165881, 0.082731, 18180141.248612
1253800, 18181077.745646, 0.212160, 18181077.957806, 18185686.200104, 0.103520, 18185686.303623
1254000, 18186601.652834, 0.204885, 18186601.857719, 18191832.398635, 0.105090, 18191832.503725
1254200, 18192561.196667, 0.182346, 18192561.379013, 18197554.855609, 0.083541, 18197554.939150
1254400, 18198240.463593, 0.184824, 18198240.648417, 18203087.612180, 0.082560, 18203087.694740
1254600, 18204245.027489, 0.168829, 18204245.196318, 18209084.380613, 0.083197, 18209084.463810
1254800, 18210001.167170, 0.170153, 18210001.337324, 18214760.605072, 0.082303, 18214760.687375
1255000, 18216305.752771, 0.178811, 18216305.931582, 18220391.121876, 0.088434, 18220391.210310
1255200, 18221656.321980, 0.186896, 18221656.508876, 18226145.994020, 0.077346, 18226146.071366
1255400, 18227714.341157, 0.183814, 18227714.524971, 18231927.126888, 0.079784, 18231927.206673
1255600, 18233333.680079, 0.184870, 18233333.864949, 18237532.970831, 0.084853, 18237533.055683
1255800, 18239292.668759, 0.178140, 18239292.846898, 18243221.089548, 0.082550, 18243221.172098
1256000, 18245123.797046, 0.178762, 18245123.975808, 18249139.272638, 0.086315, 18249139.358953
1256200, 18250960.377518, 0.179061, 18250960.556579, 18255107.508094, 0.087925, 18255107.596019
1256400, 18256838.028301, 0.180599, 18256838.208900, 18260760.562395, 0.091778, 18260760.654173
1256600, 18262804.344320, 0.184574, 18262804.528894, 18266652.828718, 0.100361, 18266652.929080
1256800, 18268380.668428, 0.190727, 18268380.859155, 18272533.019338, 0.105147, 18272533.124485
1257000, 18274309.621556, 0.178819, 18274309.800375, 18278506.892791, 0.088016, 18278506.980807
1257200, 18279908.618238, 0.167852, 18279908.786091, 18284142.235055, 0.080993, 18284142.316048
1257400, 18285814.300565, 0.156035, 18285814.456600, 18289905.712348, 0.076629, 18289905.788976
1257600, 18291661.578456, 0.131362, 18291661.709818, 18295890.813763, 0.097437, 18295890.911200
1257800, 18297797.837657, 0.121750, 18297797.959407, 18301448.283022, 0.107994, 18301448.391016
1258000, 18303418.297535, 0.124503, 18303418.422039, 18307415.665128, 0.096258, 18307415.761385
1258200, 18309331.325422, 0.111557, 18309331.436979, 18312903.584732, 0.110012, 18312903.694745
1258400, 18315004.884468, 0.109263, 18315004.993731, 18318739.667149, 0.123263, 18318739.790411
1258600, 18320730.326976, 0.100986, 18320730.427962, 18324540.475308, 0.108540, 18324540.583848
1258800, 18326398.734325, 0.110719, 18326398.845044, 18330412.249800, 0.106870, 18330412.356670
1259000, 18332229.864191, 0.108814, 18332229.973005, 18336561.646065, 0.110954, 18336561.757019
1259200, 18338101.425730, 0.109801, 18338101.535531, 18342272.705350, 0.124409, 18342272.829759
1259400, 18343977.842578, 0.109583, 18343977.952161, 18347834.676369, 0.137232, 18347834.813600
1259600, 18349825.596897, 0.144115, 18349825.741012, 18353848.993030, 0.142052, 18353849.135082
1259800, 18355357.345257, 0.140029, 18355357.485286, 18360049.202867, 0.138181, 18360049.341048
1260000, 18361599.070229, 0.117063, 18361599.187292, 18365612.217644, 0.130246, 18365612.347889
1260200, 18367193.839176, 0.115234, 18367193.954410, 18371568.390473, 0.122757, 18371568.513230
1260400, 18372960.783882, 0.115789, 18372960.899671, 18377530.161073, 0.115442, 18377530.276515
1260600, 18378961.904997, 0.123563, 18378962.028559, 18383563.783117, 0.123523, 18383563.906639
1260800, 18384724.531459, 0.130756, 18384724.662215, 18389333.850667, 0.126869, 18389333.977536
1261000, 18390165.813307, 0.131738, 18390165.945044, 18395236.273027, 0.122120, 18395236.395147
1261200, 18396172.674203, 0.114824, 18396172.789027, 18401018.709382, 0.130931, 18401018.840313
1261400, 18401637.564816, 0.117677, 18401637.682493, 18407015.752754, 0.131895, 18407015.884650
1261600, 18407425.583842, 0.125852, 18407425.709693, 18412703.181568, 0.138695, 18412703.320263
1261800, 18413309.237743, 0.101240, 18413309.338983, 18418811.159863, 0.142781, 18418811.302643
1262000, 18418836.074733, 0.094754, 18418836.169487, 18424594.633350, 0.144119, 18424594.777469
1262200, 18425029.113216, 0.080808, 18425029.194024, 18430509.998018, 0.133229, 18430510.131247
1262400, 18430613.854132, 0.068341, 18430613.922473, 18436317.782593, 0.133395, 18436317.915988
1262600, 18436720.873322, 0.068634, 18436720.941956, 18442296.584346, 0.150956, 18442296.735302
1262800, 18442606.990578, 0.067585, 18442607.058163, 18448180.231189, 0.136388, 18448180.367577
1263000, 18448554.573454, 0.073611, 18448554.647065, 18453938.810617, 0.147532, 18453938.958149
1263200, 18454260.858691, 0.080892, 18454260.939583, 18459606.133090, 0.131768, 18459606.264858
1263400, 18460242.113964, 0.076700, 18460242.190664, 18465496.343156, 0.123952, 18465496.467108
1263600, 18466092.981432, 0.096870, 18466093.078303, 18471643.600455, 0.113154, 18471643.713609
1263800, 18471636.356938, 0.094984, 18471636.451922, 18477381.581762, 0.104509, 18477381.686271
1264000, 18477605.298274, 0.100721, 18477605.398995, 18483344.434656, 0.111376, 18483344.546032
1264200, 18483617.961323, 0.107737, 18483618.069060, 18489041.377832, 0.122091, 18489041.499923
1264400, 18489313.368138, 0.103909, 18489313.472047, 18494706.299023, 0.113976, 18494706.412998
1264600, 18495103.245431, 0.100204, 18495103.345635, 18500384.758583, 0.117748, 18500384.876331
1264800, 18500998.861808, 0.099777, 18500998.961584, 18506346.475208, 0.112306, 18506346.587515
1265000, 18507046.169088, 0.120683, 18507046.289771, 18512120.920898, 0.117341, 18512121.038239
1265200, 18512850.480847, 0.139537, 18512850.620384, 18517883.268862, 0.117098, 18517883.385961
1265400, 18518717.633104, 0.144893, 18518717.777997, 18524049.912695, 0.127315, 18524050.040010
1265600, 18524556.862337, 0.159287, 18524557.021623, 18530119.105667, 0.134983, 18530119.240650
1265800, 18530555.314743, 0.179967, 18530555.494710, 18535570.377627, 0.127070, 18535570.504697
1266000, 18536582.878420, 0.186367, 18536583.064787, 18541425.021423, 0.127483, 18541425.148906
1266200, 18542051.265162, 0.187113, 18542051.452275, 18547451.844882, 0.118951, 18547451.963834
1266400, 18547914.565080, 0.195466, 18547914.760547, 18553269.706853, 0.110679, 18553269.817532
1266600, 18553940.389789, 0.221717, 18553940.611506, 18559312.186614, 0.104585, 18559312.291198
1266800, 18559604.291538, 0.217430, 18559604.508968, 18565258.361284, 0.086512, 18565258.447796
1267000, 18565575.621318, 0.198849, 18565575.820167, 18571020.993436, 0.097792, 18571021.091229
